user,listened,total,percentage,hits,status
taichi39110,20,306,6.535947712418301,4,ok
takahasy28,20,306,6.535947712418301,4,ok
tire014tkg,20,306,6.535947712418301,4,ok
yae_happa,20,306,6.535947712418301,4,ok
yktvx9,20,306,6.535947712418301,4,ok
004,20,306,6.535947712418301,3,ok
1ce9reeam,20,306,6.535947712418301,3,ok
3277nm7,20,306,6.535947712418301,3,ok
7thwraith,20,306,6.535947712418301,3,ok
abc123jack1,20,306,6.535947712418301,3,ok
AriCmark_,20,306,6.535947712418301,3,ok
cattie0709,20,306,6.535947712418301,3,ok
de_eichi,20,306,6.535947712418301,3,ok
DIAMANTE_J,20,306,6.535947712418301,3,ok
dotto_monyu,20,306,6.535947712418301,3,ok
ebi___chi,20,306,6.535947712418301,3,ok
FW,20,306,6.535947712418301,3,ok
Genelal295540,20,306,6.535947712418301,3,ok
imai4398,20,306,6.535947712418301,3,ok
inabasyokuhin,20,306,6.535947712418301,3,ok
K_Jin0,20,306,6.535947712418301,3,ok
k_ma_ts5129,20,306,6.535947712418301,3,ok
kazup_p,20,306,6.535947712418301,3,ok
kokoroko0204,20,306,6.535947712418301,3,ok
Komiya_Rhodes,20,306,6.535947712418301,3,ok
m1cku,20,306,6.535947712418301,3,ok
mise_rable,20,306,6.535947712418301,3,ok
momolab,20,306,6.535947712418301,3,ok
nagity___,20,306,6.535947712418301,3,ok
nayatoy,20,306,6.535947712418301,3,ok
nishiwakideath,20,306,6.535947712418301,3,ok
pisco95,20,306,6.535947712418301,3,ok
reanda0403,20,306,6.535947712418301,3,ok
rinnemyojin,20,306,6.535947712418301,3,ok
suoung402,20,306,6.535947712418301,3,ok
tako_11,20,306,6.535947712418301,3,ok
tetaryo,20,306,6.535947712418301,3,ok
toursp0,20,306,6.535947712418301,3,ok
tubamenjolno,20,306,6.535947712418301,3,ok
urara_yui_,20,306,6.535947712418301,3,ok
yamayama232323,20,306,6.535947712418301,3,ok
you0114,20,306,6.535947712418301,3,ok
yume_ani,20,306,6.535947712418301,3,ok
yuyuyuimas315,20,306,6.535947712418301,3,ok
Zeroblade,20,306,6.535947712418301,3,ok
124Mizusin,20,306,6.535947712418301,2,ok
_theoria,20,306,6.535947712418301,2,ok
abc123jack,20,306,6.535947712418301,2,ok
Achasope,20,306,6.535947712418301,2,ok
Aironix_aimi,20,306,6.535947712418301,2,ok
azuki_8_1979,20,306,6.535947712418301,2,ok
ball_keeper,20,306,6.535947712418301,2,ok
blaconryukisi,20,306,6.535947712418301,2,ok
bleach,20,306,6.535947712418301,2,ok
busket2525,20,306,6.535947712418301,2,ok
creephipe,20,306,6.535947712418301,2,ok
dancefact,20,306,6.535947712418301,2,ok
debu_chocobo777,20,306,6.535947712418301,2,ok
Delta_keity,20,306,6.535947712418301,2,ok
Delta_keity514,20,306,6.535947712418301,2,ok
DphVi,20,306,6.535947712418301,2,ok
echo_ii,20,306,6.535947712418301,2,ok
EvEBOMB3Liker,20,306,6.535947712418301,2,ok
forcus,20,306,6.535947712418301,2,ok
Gewehr_99,20,306,6.535947712418301,2,ok
gn_mikafu,20,306,6.535947712418301,2,ok
Gohome,20,306,6.535947712418301,2,ok
golost8444,20,306,6.535947712418301,2,ok
hao_OuO,20,306,6.535947712418301,2,ok
hiro_JadeStern,20,306,6.535947712418301,2,ok
iDOLMASTER000,20,306,6.535947712418301,2,ok
ikoan_chan,20,306,6.535947712418301,2,ok
JasmineFES,20,306,6.535947712418301,2,ok
JULIA_BCNR33,20,306,6.535947712418301,2,ok
kimisora,20,306,6.535947712418301,2,ok
kkkkuwayama,20,306,6.535947712418301,2,ok
kudoyuri513,20,306,6.535947712418301,2,ok
kuwaina,20,306,6.535947712418301,2,ok
m9a10417,20,306,6.535947712418301,2,ok
macoaoaaa,20,306,6.535947712418301,2,ok
mark_dg,20,306,6.535947712418301,2,ok
Michelangelo,20,306,6.535947712418301,2,ok
mura0,20,306,6.535947712418301,2,ok
nankurunaisa,20,306,6.535947712418301,2,ok
nazotenryu,20,306,6.535947712418301,2,ok
NERV_2015,20,306,6.535947712418301,2,ok
nigo23888843,20,306,6.535947712418301,2,ok
osamu1204,20,306,6.535947712418301,2,ok
pazudora12031,20,306,6.535947712418301,2,ok
picaso_n,20,306,6.535947712418301,2,ok
qetuouo,20,306,6.535947712418301,2,ok
raku0611,20,306,6.535947712418301,2,ok
renhahi,20,306,6.535947712418301,2,ok
reusuW,20,306,6.535947712418301,2,ok
ROLEX375477186,20,306,6.535947712418301,2,ok
sacn0te,20,306,6.535947712418301,2,ok
shiro_mamushi,20,306,6.535947712418301,2,ok
simsimbump,20,306,6.535947712418301,2,ok
so_1,20,306,6.535947712418301,2,ok
takatsuka_TB,20,306,6.535947712418301,2,ok
tantanm30248568,20,306,6.535947712418301,2,ok
ToK,20,306,6.535947712418301,2,ok
umi25,20,306,6.535947712418301,2,ok
vogue6679,20,306,6.535947712418301,2,ok
waki,20,306,6.535947712418301,2,ok
wangluozhen2,20,306,6.535947712418301,2,ok
x_nami_tama_730,20,306,6.535947712418301,2,ok
Y_AOI,20,306,6.535947712418301,2,ok
yorito46,20,306,6.535947712418301,2,ok
youthfuldays,20,306,6.535947712418301,2,ok
yskwtkhr525,20,306,6.535947712418301,2,ok
yuu_1199,20,306,6.535947712418301,2,ok
zxr2333,20,306,6.535947712418301,2,ok
aoihito3215,20,306,6.535947712418301,1,ok
bitcoin337091,20,306,6.535947712418301,1,ok
brokenhorizon,20,306,6.535947712418301,1,ok
brokenhorizon0828,20,306,6.535947712418301,1,ok
BURST__,20,306,6.535947712418301,1,ok
cherrypink0421,20,306,6.535947712418301,1,ok
daybreak_ys,20,306,6.535947712418301,1,ok
haku990424,20,306,6.535947712418301,1,ok
haruka139,20,306,6.535947712418301,1,ok
liusu119,20,306,6.535947712418301,1,ok
midnight_fog,20,306,6.535947712418301,1,ok
Muramasa_Brade,20,306,6.535947712418301,1,ok
Muv_luv_AL,20,306,6.535947712418301,1,ok
nyusatsu_01,20,306,6.535947712418301,1,ok
pain_774,20,306,6.535947712418301,1,ok
Rainbow_Densha,20,306,6.535947712418301,1,ok
ryu_min,20,306,6.535947712418301,1,ok
sayonaraconmai,20,306,6.535947712418301,1,ok
Shuzenji_Makino,20,306,6.535947712418301,1,ok
TalesShadow,20,306,6.535947712418301,1,ok
uneakcocoon00,20,306,6.535947712418301,1,ok
WHlTE_obt,20,306,6.535947712418301,1,ok
y0wane_89,20,306,6.535947712418301,1,ok
iceman_2ndG,19,306,6.209150326797386,12,ok
maguro_lovelive,19,306,6.209150326797386,10,ok
mkmklmp,19,306,6.209150326797386,10,ok
nor_ger,19,306,6.209150326797386,10,ok
otal_2,19,306,6.209150326797386,10,ok
bluemoon0501,19,306,6.209150326797386,9,ok
joniki54,19,306,6.209150326797386,9,ok
kyotoP,19,306,6.209150326797386,9,ok
star_765imAs,19,306,6.209150326797386,9,ok
toshiki_fukumiz,19,306,6.209150326797386,9,ok
Unknownn,19,306,6.209150326797386,9,ok
consamik1,19,306,6.209150326797386,8,ok
gonsukeXXX,19,306,6.209150326797386,8,ok
haruweedblow,19,306,6.209150326797386,8,ok
mosyama_no555,19,306,6.209150326797386,8,ok
Pamela_sgr11,19,306,6.209150326797386,8,ok
T_okitsugu,19,306,6.209150326797386,8,ok
zvuc,19,306,6.209150326797386,8,ok
0203_gisu,19,306,6.209150326797386,7,ok
__g__e__S__o,19,306,6.209150326797386,7,ok
_ya41_,19,306,6.209150326797386,7,ok
eiheideichein,19,306,6.209150326797386,7,ok
gekkohstar,19,306,6.209150326797386,7,ok
jango023,19,306,6.209150326797386,7,ok
kiryuch77,19,306,6.209150326797386,7,ok
maxikitidaikiti,19,306,6.209150326797386,7,ok
moguuu_moguuu,19,306,6.209150326797386,7,ok
Nao_Nao_7,19,306,6.209150326797386,7,ok
no14_you,19,306,6.209150326797386,7,ok
okachan_0417,19,306,6.209150326797386,7,ok
p__hone,19,306,6.209150326797386,7,ok
Ryoakiaki,19,306,6.209150326797386,7,ok
sla_g,19,306,6.209150326797386,7,ok
tensei18,19,306,6.209150326797386,7,ok
Anker_jabaki,19,306,6.209150326797386,6,ok
aos,19,306,6.209150326797386,6,ok
c_ll_tjnz3,19,306,6.209150326797386,6,ok
cla_itu,19,306,6.209150326797386,6,ok
Cookie_iori,19,306,6.209150326797386,6,ok
deru10,19,306,6.209150326797386,6,ok
dice_ds,19,306,6.209150326797386,6,ok
dyingmylife,19,306,6.209150326797386,6,ok
k_kadora,19,306,6.209150326797386,6,ok
Kaede_XV1,19,306,6.209150326797386,6,ok
kenp6542,19,306,6.209150326797386,6,ok
maruningen,19,306,6.209150326797386,6,ok
Mikasa_ya,19,306,6.209150326797386,6,ok
nyttommyp,19,306,6.209150326797386,6,ok
onifan,19,306,6.209150326797386,6,ok
t06kf017,19,306,6.209150326797386,6,ok
xo___o___o___ox,19,306,6.209150326797386,6,ok
yumezora_0ji3,19,306,6.209150326797386,6,ok
yusuke791213,19,306,6.209150326797386,6,ok
430LU5,19,306,6.209150326797386,5,ok
_cyanate,19,306,6.209150326797386,5,ok
_oharamari_,19,306,6.209150326797386,5,ok
_ytb_s,19,306,6.209150326797386,5,ok
Anninfinity_,19,306,6.209150326797386,5,ok
AsobiTamashii,19,306,6.209150326797386,5,ok
BlastHzEx,19,306,6.209150326797386,5,ok
C1021mayn2,19,306,6.209150326797386,5,ok
clnct,19,306,6.209150326797386,5,ok
Fuwari0320,19,306,6.209150326797386,5,ok
g4reh,19,306,6.209150326797386,5,ok
hnmr_jj,19,306,6.209150326797386,5,ok
icchii_mm,19,306,6.209150326797386,5,ok
issyonidaiojo,19,306,6.209150326797386,5,ok
kotooka,19,306,6.209150326797386,5,ok
kunow09,19,306,6.209150326797386,5,ok
lake_1913,19,306,6.209150326797386,5,ok
m_jersey0826,19,306,6.209150326797386,5,ok
maru_mmrn,19,306,6.209150326797386,5,ok
masa_fumifumi,19,306,6.209150326797386,5,ok
moriasukacn,19,306,6.209150326797386,5,ok
nyanyanya1bay,19,306,6.209150326797386,5,ok
peoplezz123,19,306,6.209150326797386,5,ok
reze13mr,19,306,6.209150326797386,5,ok
rinkamirei_2872,19,306,6.209150326797386,5,ok
rippi_rinpna,19,306,6.209150326797386,5,ok
rocher_173,19,306,6.209150326797386,5,ok
Ruka_tlsp,19,306,6.209150326797386,5,ok
savefate,19,306,6.209150326797386,5,ok
ta1_ch1105_ks,19,306,6.209150326797386,5,ok
Tackey3618,19,306,6.209150326797386,5,ok
tento,19,306,6.209150326797386,5,ok
Tracyking,19,306,6.209150326797386,5,ok
Yu_NextFlowers,19,306,6.209150326797386,5,ok
yum101120,19,306,6.209150326797386,5,ok
Yunbokun0624,19,306,6.209150326797386,5,ok
heyz_k,19,306,6.209150326797386,4,ok
igaguri43811,19,306,6.209150326797386,4,ok
joker_of_fate,19,306,6.209150326797386,4,ok
kanamari_please,19,306,6.209150326797386,4,ok
kizame_gato,19,306,6.209150326797386,4,ok
koebuta_JUN,19,306,6.209150326797386,4,ok
l___nico___l,19,306,6.209150326797386,4,ok
links821,19,306,6.209150326797386,4,ok
marutama_ouka,19,306,6.209150326797386,4,ok
nagameno_sora,19,306,6.209150326797386,4,ok
Nick421_main,19,306,6.209150326797386,4,ok
Ri_tnLs,19,306,6.209150326797386,4,ok
Rob_ust,19,306,6.209150326797386,4,ok
sayunanase,19,306,6.209150326797386,4,ok
Tak_Kaede,19,306,6.209150326797386,4,ok
takayama_m586,19,306,6.209150326797386,4,ok
Ten_ha_Sorairo,19,306,6.209150326797386,4,ok
toy2qee,19,306,6.209150326797386,4,ok
tutalike24,19,306,6.209150326797386,4,ok
typemoonnet,19,306,6.209150326797386,4,ok
youyu11007,19,306,6.209150326797386,4,ok
zrn_105,19,306,6.209150326797386,4,ok
akatukizuna,19,306,6.209150326797386,3,ok
BlackDobermann,19,306,6.209150326797386,3,ok
blue_moon_k,19,306,6.209150326797386,3,ok
chibisan22,19,306,6.209150326797386,3,ok
convine,19,306,6.209150326797386,3,ok
Dacchi_bomdia,19,306,6.209150326797386,3,ok
daiki0530,19,306,6.209150326797386,3,ok
deflis,19,306,6.209150326797386,3,ok
E04nin,19,306,6.209150326797386,3,ok
erinana,19,306,6.209150326797386,3,ok
HAROooooooooo46,19,306,6.209150326797386,3,ok
kirame7,19,306,6.209150326797386,3,ok
ko_ceder21,19,306,6.209150326797386,3,ok
kokofubu_1,19,306,6.209150326797386,3,ok
kuro_senj,19,306,6.209150326797386,3,ok
lonagodesu,19,306,6.209150326797386,3,ok
magicartroom,19,306,6.209150326797386,3,ok
MaruS,19,306,6.209150326797386,3,ok
nanapiyo_99th,19,306,6.209150326797386,3,ok
oh_that_will,19,306,6.209150326797386,3,ok
platinumhnhn,19,306,6.209150326797386,3,ok
poappy,19,306,6.209150326797386,3,ok
putiputi_puttyo,19,306,6.209150326797386,3,ok
Refly_K375,19,306,6.209150326797386,3,ok
shunito133,19,306,6.209150326797386,3,ok
SkinMilk,19,306,6.209150326797386,3,ok
sora96,19,306,6.209150326797386,3,ok
syobon1190,19,306,6.209150326797386,3,ok
Takatsuki_sa13,19,306,6.209150326797386,3,ok
TrySailer,19,306,6.209150326797386,3,ok
Wave_All_Re,19,306,6.209150326797386,3,ok
xiaofangyeye,19,306,6.209150326797386,3,ok
yc39_yozora,19,306,6.209150326797386,3,ok
yukiusa_nyan,19,306,6.209150326797386,3,ok
yuuzw_39,19,306,6.209150326797386,3,ok
210Utimura,19,306,6.209150326797386,2,ok
_93311,19,306,6.209150326797386,2,ok
Aquavit5511,19,306,6.209150326797386,2,ok
asuka_ahahahaha,19,306,6.209150326797386,2,ok
averity119,19,306,6.209150326797386,2,ok
banzai_bonsai,19,306,6.209150326797386,2,ok
calnadalvaly,19,306,6.209150326797386,2,ok
Carp,19,306,6.209150326797386,2,ok
chobi_chu,19,306,6.209150326797386,2,ok
dangeroussoon,19,306,6.209150326797386,2,ok
funako0810,19,306,6.209150326797386,2,ok
H21Mana,19,306,6.209150326797386,2,ok
h_kana,19,306,6.209150326797386,2,ok
HeavensRock,19,306,6.209150326797386,2,ok
honya_run08,19,306,6.209150326797386,2,ok
hoppin03,19,306,6.209150326797386,2,ok
Hyoizaburo,19,306,6.209150326797386,2,ok
inorare_minase,19,306,6.209150326797386,2,ok
kanaria_riri,19,306,6.209150326797386,2,ok
king_leo,19,306,6.209150326797386,2,ok
kknose_,19,306,6.209150326797386,2,ok
kko_es010,19,306,6.209150326797386,2,ok
latteS2iori,19,306,6.209150326797386,2,ok
MaRiA,19,306,6.209150326797386,2,ok
minasakilee,19,306,6.209150326797386,2,ok
missshio,19,306,6.209150326797386,2,ok
mk_siro,19,306,6.209150326797386,2,ok
myjian_tw,19,306,6.209150326797386,2,ok
NemesisRain,19,306,6.209150326797386,2,ok
nn_yzrh,19,306,6.209150326797386,2,ok
nori_nori331,19,306,6.209150326797386,2,ok
p_per_,19,306,6.209150326797386,2,ok
qsen_kh,19,306,6.209150326797386,2,ok
qt_bebe,19,306,6.209150326797386,2,ok
qudam_tw,19,306,6.209150326797386,2,ok
robachin_0813,19,306,6.209150326797386,2,ok
ropponasi.kuroikirin,19,306,6.209150326797386,2,ok
ruirui346_1,19,306,6.209150326797386,2,ok
switch_field13,19,306,6.209150326797386,2,ok
tamakiss,19,306,6.209150326797386,2,ok
tbt282tbt,19,306,6.209150326797386,2,ok
Thames_GG,19,306,6.209150326797386,2,ok
Thanatos,19,306,6.209150326797386,2,ok
tn_____00,19,306,6.209150326797386,2,ok
TOKACHI7,19,306,6.209150326797386,2,ok
tommy_tomitake,19,306,6.209150326797386,2,ok
ToRiRiA313_SKuR,19,306,6.209150326797386,2,ok
whitetail_yuki,19,306,6.209150326797386,2,ok
wsavitar,19,306,6.209150326797386,2,ok
yuu_y_e,19,306,6.209150326797386,2,ok
zensoutaityou,19,306,6.209150326797386,2,ok
8WFrIrirV1iFHH9,19,306,6.209150326797386,1,ok
9chiruchiru9,19,306,6.209150326797386,1,ok
astonmartin950125,19,306,6.209150326797386,1,ok
BobbyHunter,19,306,6.209150326797386,1,ok
brent0533,19,306,6.209150326797386,1,ok
bVxZ41GDGiOz7lq,19,306,6.209150326797386,1,ok
chaafan,19,306,6.209150326797386,1,ok
changeorg,19,306,6.209150326797386,1,ok
fasnowy,19,306,6.209150326797386,1,ok
flyingfinn_aki,19,306,6.209150326797386,1,ok
gandalfkohinata,19,306,6.209150326797386,1,ok
hibiki_mayuge78,19,306,6.209150326797386,1,ok
hiiide809,19,306,6.209150326797386,1,ok
hirarin_xp,19,306,6.209150326797386,1,ok
hotcocoa2485,19,306,6.209150326797386,1,ok
htmlkarin,19,306,6.209150326797386,1,ok
ice_echizen,19,306,6.209150326797386,1,ok
kigunasumini,19,306,6.209150326797386,1,ok
kisonP,19,306,6.209150326797386,1,ok
KMJS,19,306,6.209150326797386,1,ok
kokuto_milk,19,306,6.209150326797386,1,ok
kwon32980,19,306,6.209150326797386,1,ok
lcq2436312033,19,306,6.209150326797386,1,ok
MmqZg,19,306,6.209150326797386,1,ok
nagasakikoumei,19,306,6.209150326797386,1,ok
Nep12une,19,306,6.209150326797386,1,ok
nilaishuor,19,306,6.209150326797386,1,ok
robot_arm,19,306,6.209150326797386,1,ok
Setchan_0924,19,306,6.209150326797386,1,ok
shitake_px,19,306,6.209150326797386,1,ok
soo_syyant,19,306,6.209150326797386,1,ok
stfnm_,19,306,6.209150326797386,1,ok
sumihira_0522,19,306,6.209150326797386,1,ok
wata_0816,19,306,6.209150326797386,1,ok
x_dy_t,19,306,6.209150326797386,1,ok
YaMF2AiKBtryXtT,19,306,6.209150326797386,1,ok
yuu_soratsuki,19,306,6.209150326797386,1,ok
riajubakuhatu77,18,306,5.88235294117647,15,ok
you0106,18,306,5.88235294117647,12,ok
shuflle123,18,306,5.88235294117647,11,ok
daiginjo,18,306,5.88235294117647,10,ok
K_akiken,18,306,5.88235294117647,10,ok
yuutaka62,18,306,5.88235294117647,10,ok
c_418039,18,306,5.88235294117647,9,ok
hidesan19800121,18,306,5.88235294117647,9,ok
jinpei3203,18,306,5.88235294117647,9,ok
minamikaze1224,18,306,5.88235294117647,9,ok
natu0424,18,306,5.88235294117647,9,ok
ak_anet21,18,306,5.88235294117647,8,ok
gott5182,18,306,5.88235294117647,8,ok
matcha0711,18,306,5.88235294117647,8,ok
Schwarz_H,18,306,5.88235294117647,8,ok
shinkisama,18,306,5.88235294117647,8,ok
yoshi_765mil,18,306,5.88235294117647,8,ok
_kiribati,18,306,5.88235294117647,7,ok
_m_aabo,18,306,5.88235294117647,7,ok
aria_dm2525,18,306,5.88235294117647,7,ok
dean_fujimoto,18,306,5.88235294117647,7,ok
hakurotd20,18,306,5.88235294117647,7,ok
harris_seiyu,18,306,5.88235294117647,7,ok
Hikonyannnn,18,306,5.88235294117647,7,ok
kraaliy,18,306,5.88235294117647,7,ok
last_fortune16,18,306,5.88235294117647,7,ok
mmiz_kucchi,18,306,5.88235294117647,7,ok
oSIRIs_1000,18,306,5.88235294117647,7,ok
shi_shun_qui,18,306,5.88235294117647,7,ok
tirol_baum,18,306,5.88235294117647,7,ok
yukihi,18,306,5.88235294117647,7,ok
4inryu,18,306,5.88235294117647,6,ok
archYK5,18,306,5.88235294117647,6,ok
AsahinaRay4th,18,306,5.88235294117647,6,ok
cra_trysail,18,306,5.88235294117647,6,ok
dreamlight625,18,306,5.88235294117647,6,ok
Egoist_ssra,18,306,5.88235294117647,6,ok
Funneldora,18,306,5.88235294117647,6,ok
gatagata7443,18,306,5.88235294117647,6,ok
hiro_aaysy,18,306,5.88235294117647,6,ok
horaryu,18,306,5.88235294117647,6,ok
kazuhisa_0814,18,306,5.88235294117647,6,ok
kyanori_kyky,18,306,5.88235294117647,6,ok
lapin_de_neige,18,306,5.88235294117647,6,ok
my_shining_ray,18,306,5.88235294117647,6,ok
nasuhaikuroneko,18,306,5.88235294117647,6,ok
passout,18,306,5.88235294117647,6,ok
ryoryo96,18,306,5.88235294117647,6,ok
snowdrop,18,306,5.88235294117647,6,ok
Soli_0222,18,306,5.88235294117647,6,ok
tatu_bou,18,306,5.88235294117647,6,ok
tatuya0120,18,306,5.88235294117647,6,ok
tokii_714,18,306,5.88235294117647,6,ok
XYZ,18,306,5.88235294117647,6,ok
1983paru,18,306,5.88235294117647,5,ok
AnswererExpress,18,306,5.88235294117647,5,ok
azuma_aruto,18,306,5.88235294117647,5,ok
datchan_yu_blue,18,306,5.88235294117647,5,ok
dekigen,18,306,5.88235294117647,5,ok
filmo_getInfo,18,306,5.88235294117647,5,ok
gyudonburin,18,306,5.88235294117647,5,ok
jyokai_8,18,306,5.88235294117647,5,ok
kashiwa_radio,18,306,5.88235294117647,5,ok
kimuko_tanioka,18,306,5.88235294117647,5,ok
kk_rb,18,306,5.88235294117647,5,ok
LDT,18,306,5.88235294117647,5,ok
LiSAyooooooshio_1,18,306,5.88235294117647,5,ok
Minyamin,18,306,5.88235294117647,5,ok
nagaretakegami,18,306,5.88235294117647,5,ok
piyo_tsun_1208,18,306,5.88235294117647,5,ok
prinz_yuru01,18,306,5.88235294117647,5,ok
sio_pen,18,306,5.88235294117647,5,ok
tomoaki_c,18,306,5.88235294117647,5,ok
umi_nex,18,306,5.88235294117647,5,ok
yansu_wacca,18,306,5.88235294117647,5,ok
yopivah3,18,306,5.88235294117647,5,ok
yuriority,18,306,5.88235294117647,5,ok
yuuyuu_nico,18,306,5.88235294117647,5,ok
Zeroerror,18,306,5.88235294117647,5,ok
1kuro17,18,306,5.88235294117647,4,ok
59smochi914,18,306,5.88235294117647,4,ok
_shio_kuro,18,306,5.88235294117647,4,ok
aoimegunadesu,18,306,5.88235294117647,4,ok
bspo41.24,18,306,5.88235294117647,4,ok
common12121212,18,306,5.88235294117647,4,ok
Glaceon_mania,18,306,5.88235294117647,4,ok
hakurai_,18,306,5.88235294117647,4,ok
hkcampu,18,306,5.88235294117647,4,ok
holoreimu,18,306,5.88235294117647,4,ok
hotlimit_873,18,306,5.88235294117647,4,ok
hyoukaheadphone,18,306,5.88235294117647,4,ok
kb0083,18,306,5.88235294117647,4,ok
keionloveyatou,18,306,5.88235294117647,4,ok
kiwi250r,18,306,5.88235294117647,4,ok
Koasing,18,306,5.88235294117647,4,ok
MagicalGirlUC,18,306,5.88235294117647,4,ok
maxwaver89,18,306,5.88235294117647,4,ok
momomotaku_,18,306,5.88235294117647,4,ok
nasa7R,18,306,5.88235294117647,4,ok
Occur0703,18,306,5.88235294117647,4,ok
oREo_0105,18,306,5.88235294117647,4,ok
power_medicine,18,306,5.88235294117647,4,ok
purewrite18,18,306,5.88235294117647,4,ok
riyoksa,18,306,5.88235294117647,4,ok
sa__,18,306,5.88235294117647,4,ok
shimahiroreds,18,306,5.88235294117647,4,ok
sumihira_nf,18,306,5.88235294117647,4,ok
terakawaneko,18,306,5.88235294117647,4,ok
Try_24600,18,306,5.88235294117647,4,ok
yuttaripinetree,18,306,5.88235294117647,4,ok
1145141919,18,306,5.88235294117647,3,ok
a__korokoro,18,306,5.88235294117647,3,ok
AbsoluteSky0226,18,306,5.88235294117647,3,ok
anisukichiro,18,306,5.88235294117647,3,ok
argon_kigasu,18,306,5.88235294117647,3,ok
chaos6228,18,306,5.88235294117647,3,ok
curerija,18,306,5.88235294117647,3,ok
cycles_moonside,18,306,5.88235294117647,3,ok
DDR_Kosmonaut,18,306,5.88235294117647,3,ok
detteiu315,18,306,5.88235294117647,3,ok
GP_you,18,306,5.88235294117647,3,ok
k_k__hide,18,306,5.88235294117647,3,ok
KAZUYA_KINGDOM,18,306,5.88235294117647,3,ok
Kinomoto_Rikka,18,306,5.88235294117647,3,ok
kokurage,18,306,5.88235294117647,3,ok
M0T0Y4FU35,18,306,5.88235294117647,3,ok
makoto_kamisato,18,306,5.88235294117647,3,ok
MkomachiA,18,306,5.88235294117647,3,ok
mochi_nansu,18,306,5.88235294117647,3,ok
Moon_L1ght156,18,306,5.88235294117647,3,ok
natsukawa_maru,18,306,5.88235294117647,3,ok
nerunekocap,18,306,5.88235294117647,3,ok
penpen123,18,306,5.88235294117647,3,ok
r4munecider,18,306,5.88235294117647,3,ok
RA_RS_chiro0928,18,306,5.88235294117647,3,ok
shinoki77,18,306,5.88235294117647,3,ok
shiva_yugi,18,306,5.88235294117647,3,ok
Shu4_aina,18,306,5.88235294117647,3,ok
takuma,18,306,5.88235294117647,3,ok
tsururin1112,18,306,5.88235294117647,3,ok
turara_Icicles,18,306,5.88235294117647,3,ok
yo4mura_LL,18,306,5.88235294117647,3,ok
yuta_yusya,18,306,5.88235294117647,3,ok
335myan,18,306,5.88235294117647,2,ok
__ayrm,18,306,5.88235294117647,2,ok
Berkut0250,18,306,5.88235294117647,2,ok
custommaid7983,18,306,5.88235294117647,2,ok
DeryWu1,18,306,5.88235294117647,2,ok
fangrolf,18,306,5.88235294117647,2,ok
GrayBishop,18,306,5.88235294117647,2,ok
iamy043,18,306,5.88235294117647,2,ok
inoriede_y,18,306,5.88235294117647,2,ok
jaaaojao3,18,306,5.88235294117647,2,ok
Kei_3615,18,306,5.88235294117647,2,ok
koala,18,306,5.88235294117647,2,ok
kumaneru,18,306,5.88235294117647,2,ok
la_vie_en_rose1,18,306,5.88235294117647,2,ok
